Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
37.2,2.76E-18,37.2,2.76E-18
37.3,4.44E-19,37.3,4.44E-19
37.4,7.78E-18,37.4,7.78E-18
37.5,1.48E-18,37.5,1.48E-18
37.6,2.24E-18,37.6,2.24E-18
37.7,1.41E-18,37.7,1.41E-18
37.8,1.03E-17,37.8,1.03E-17
37.9,1.68E-17,37.9,1.68E-17
38,5.23E-18,38,5.23E-18
38.1,1.14E-18,38.1,1.14E-18
38.2,2.79E-18,38.2,2.79E-18
38.3,8.08E-19,38.3,8.09E-19
38.4,1.02E-17,38.4,1.02E-17
38.5,8.77E-18,38.5,8.77E-18
38.6,3.70E-18,38.6,3.70E-18
38.7,4.04E-18,38.7,4.04E-18
38.8,4.41E-18,38.8,4.41E-18
38.9,1.28E-17,38.9,1.28E-17
39,2.09E-17,39,2.09E-17
39.1,2.94E-17,39.1,2.94E-17
39.2,2.55E-17,39.2,2.55E-17
39.3,4.69E-18,39.3,4.69E-18
39.4,4.56E-17,39.4,4.56E-17
39.5,8.49E-17,39.5,8.49E-17
39.6,4.13E-17,39.6,4.13E-17
39.7,1.25E-17,39.7,1.25E-17
39.8,1.39E-17,39.8,1.39E-17
39.9,3.47E-17,39.9,3.47E-17
40,2.32E-17,40,2.32E-17
40.1,1.31E-17,40.1,1.31E-17
40.2,4.54E-18,40.2,4.54E-18
40.3,7.06E-17,40.3,7.06E-17
40.4,4.20E-18,40.4,4.20E-18
40.5,3.72E-17,40.5,3.72E-17
40.6,4.14E-17,40.6,4.14E-17
40.7,5.26E-17,40.7,5.26E-17
40.8,7.98E-17,40.8,7.98E-17
40.9,2.59E-16,40.9,2.59E-16
41,2.59E-16,41,2.59E-16
41.1,1.09E-16,41.1,1.09E-16
41.2,1.41E-16,41.2,1.41E-16
41.3,3.38E-16,41.3,3.38E-16
41.4,1.33E-16,41.4,1.33E-16
41.5,4.62E-16,41.5,4.62E-16
41.6,1.98E-16,41.6,1.98E-16
41.7,1.84E-17,41.7,1.84E-17
41.8,1.57E-16,41.8,1.57E-16
41.9,6.44E-17,41.9,6.44E-17
42,4.47E-16,42,4.47E-16
42.1,9.40E-16,42.1,9.40E-16
42.2,1.21E-15,42.2,1.21E-15
42.3,4.28E-17,42.3,4.28E-17
42.4,7.02E-16,42.4,7.02E-16
42.5,2.16E-15,42.5,2.16E-15
42.6,2.01E-15,42.6,2.01E-15
42.7,1.89E-15,42.7,1.89E-15
42.8,2.30E-15,42.8,2.30E-15
42.9,1.44E-15,42.9,1.44E-15
43,5.14E-16,43,5.14E-16
43.1,7.14E-16,43.1,7.14E-16
43.2,1.63E-15,43.2,1.63E-15
43.3,9.65E-16,43.3,9.65E-16
43.4,6.35E-16,43.4,6.35E-16
43.5,1.26E-15,43.5,1.26E-15
43.6,4.93E-15,43.6,4.93E-15
43.7,1.01E-15,43.7,1.01E-15
43.8,1.64E-15,43.8,1.64E-15
43.9,2.94E-15,43.9,2.94E-15
44,2.65E-15,44,2.65E-15
44.1,4.42E-15,44.1,4.42E-15
44.2,3.85E-15,44.2,3.85E-15
44.3,7.20E-15,44.3,7.20E-15
44.4,8.35E-15,44.4,8.35E-15
44.5,3.29E-15,44.5,3.29E-15
44.6,2.60E-15,44.6,2.60E-15
44.7,6.01E-16,44.7,6.01E-16
44.8,1.00E-15,44.8,1.00E-15
44.9,1.25E-15,44.9,1.25E-15
45,2.86E-15,45,2.86E-15
45.1,5.28E-15,45.1,5.28E-15
45.2,7.74E-15,45.2,7.74E-15
45.3,1.02E-14,45.3,1.02E-14
45.4,2.20E-14,45.4,2.20E-14
45.5,2.32E-14,45.5,2.32E-14
45.6,3.98E-14,45.6,3.98E-14
45.7,1.92E-14,45.7,1.92E-14
