Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
51,5.75E-19,51,5.75E-19
51.1,2.86E-18,51.1,2.86E-18
51.2,4.59E-18,51.2,4.59E-18
51.3,6.86E-18,51.3,6.86E-18
51.4,4.80E-17,51.4,4.80E-17
51.5,1.45E-17,51.5,1.45E-17
51.6,2.32E-16,51.6,2.32E-16
51.7,2.67E-15,51.7,2.67E-15
51.8,3.76E-15,51.8,3.76E-15
51.9,2.96E-15,51.9,2.96E-15
52,1.39E-14,52,1.39E-14
52.1,8.15E-15,52.1,8.15E-15
52.2,3.84E-15,52.2,3.84E-15
52.3,7.63E-14,52.3,7.63E-14
52.4,9.26E-14,52.4,9.26E-14
52.5,1.61E-13,52.5,1.61E-13
52.6,3.79E-13,52.6,3.79E-13
52.7,4.41E-13,52.7,4.41E-13
52.8,5.65E-13,52.8,5.65E-13
52.9,1.13E-14,52.9,1.13E-14
53,1.53E-12,53,1.53E-12
53.1,5.31E-12,53.1,5.31E-12
53.2,3.25E-12,53.2,3.25E-12
53.3,2.99E-12,53.3,2.99E-12
53.4,8.99E-12,53.4,8.99E-12
53.5,1.71E-12,53.5,1.71E-12
53.6,2.62E-11,53.6,2.62E-11
53.7,4.53E-11,53.7,4.53E-11
53.8,7.88E-12,53.8,7.89E-12
53.9,7.49E-12,53.9,7.49E-12
54,2.96E-12,54,2.96E-12
54.1,3.68E-12,54.1,3.68E-12
54.2,9.32E-11,54.2,9.32E-11
54.3,1.60E-10,54.3,1.60E-10
54.4,2.54E-11,54.4,2.54E-11
54.5,1.99E-11,54.5,1.99E-11
54.6,1.14E-11,54.6,1.14E-11
54.7,1.37E-11,54.7,1.37E-11
54.8,9.24E-11,54.8,9.24E-11
54.9,1.24E-10,54.9,1.24E-10
55,5.51E-11,55,5.50E-11
55.1,3.65E-12,55.1,3.66E-12
55.2,6.02E-11,55.2,6.02E-11
55.3,1.75E-10,55.3,1.75E-10
55.4,1.09E-10,55.4,1.09E-10
55.5,4.14E-10,55.5,4.14E-10
55.6,1.96E-10,55.6,1.96E-10
55.7,1.18E-10,55.7,1.18E-10
55.8,4.51E-10,55.8,4.51E-10
55.9,1.84E-10,55.9,1.84E-10
56,2.13E-10,56,2.13E-10
56.1,9.22E-10,56.1,9.22E-10
56.2,1.75E-10,56.2,1.75E-10
56.3,2.78E-10,56.3,2.78E-10
56.4,1.70E-09,56.4,1.70E-09
56.5,7.72E-10,56.5,7.72E-10
56.6,2.09E-10,56.6,2.09E-10
56.7,1.01E-09,56.7,1.01E-09
56.8,6.60E-10,56.8,6.60E-10
56.9,1.39E-10,56.9,1.39E-10
57,2.54E-09,57,2.54E-09
57.1,3.50E-09,57.1,3.50E-09
57.2,1.77E-09,57.2,1.77E-09
57.3,8.35E-10,57.3,8.35E-10
57.4,1.14E-09,57.4,1.14E-09
57.5,7.08E-10,57.5,7.08E-10
57.6,2.11E-09,57.6,2.11E-09
57.7,7.45E-09,57.7,7.45E-09
57.8,5.48E-09,57.8,5.48E-09
57.9,2.45E-09,57.9,2.45E-09
58,3.50E-09,58,3.50E-09
58.1,6.85E-09,58.1,6.85E-09
58.2,8.70E-09,58.2,8.70E-09
58.3,6.45E-09,58.3,6.45E-09
58.4,3.56E-09,58.4,3.56E-09
58.5,3.93E-09,58.5,3.93E-09
58.6,6.51E-09,58.6,6.51E-09
58.7,4.36E-09,58.7,4.36E-09
58.8,5.87E-09,58.8,5.87E-09
58.9,9.25E-09,58.9,9.25E-09
59,2.87E-09,59,2.87E-09
59.1,2.07E-09,59.1,2.07E-09
59.2,4.33E-09,59.2,4.33E-09
59.3,2.47E-09,59.3,2.47E-09
59.4,2.49E-09,59.4,2.49E-09
59.5,3.25E-09,59.5,3.25E-09
59.6,3.42E-09,59.6,3.42E-09
59.7,1.68E-09,59.7,1.68E-09
59.8,2.77E-10,59.8,2.77E-10
59.9,1.08E-09,59.9,1.08E-09
60,6.95E-09,60,6.95E-09
60.1,6.90E-09,60.1,6.91E-09
60.2,5.58E-09,60.2,5.58E-09
60.3,3.27E-09,60.3,3.27E-09
