Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
51.9,2.15E-15,51.9,2.15E-15
52,8.47E-15,52,8.47E-15
52.1,8.46E-15,52.1,8.46E-15
52.2,3.00E-14,52.2,3.00E-14
52.3,7.41E-14,52.3,7.41E-14
52.4,2.81E-15,52.4,2.81E-15
52.5,2.56E-13,52.5,2.56E-13
52.6,7.55E-13,52.6,7.55E-13
52.7,9.15E-13,52.7,9.15E-13
52.8,2.45E-14,52.8,2.45E-14
52.9,7.52E-13,52.9,7.52E-13
53,1.43E-12,53,1.43E-12
53.1,2.98E-12,53.1,2.98E-12
53.2,1.28E-12,53.2,1.28E-12
53.3,3.78E-12,53.3,3.78E-12
53.4,2.98E-11,53.4,2.98E-11
53.5,4.10E-11,53.5,4.10E-11
53.6,2.38E-11,53.6,2.38E-11
53.7,1.30E-12,53.7,1.30E-12
53.8,1.20E-11,53.8,1.20E-11
53.9,4.27E-11,53.9,4.27E-11
54,6.42E-11,54,6.42E-11
54.1,1.50E-11,54.1,1.50E-11
54.2,8.70E-11,54.2,8.70E-11
54.3,4.11E-10,54.3,4.11E-10
54.4,3.91E-10,54.4,3.91E-10
54.5,5.50E-11,54.5,5.50E-11
54.6,4.47E-12,54.6,4.47E-12
54.7,5.44E-11,54.7,5.44E-11
54.8,2.29E-11,54.8,2.29E-11
54.9,5.46E-11,54.9,5.46E-11
55,6.40E-11,55,6.40E-11
55.1,2.53E-10,55.1,2.53E-10
55.2,8.92E-10,55.2,8.92E-10
55.3,1.04E-09,55.3,1.04E-09
55.4,2.85E-10,55.4,2.85E-10
55.5,1.34E-10,55.5,1.34E-10
55.6,9.95E-10,55.6,9.95E-10
55.7,5.06E-10,55.7,5.06E-10
55.8,4.00E-10,55.8,4.00E-10
55.9,7.14E-10,55.9,7.14E-10
56,7.61E-10,56,7.61E-10
56.1,1.10E-09,56.1,1.10E-09
56.2,8.90E-10,56.2,8.90E-10
56.3,9.95E-11,56.3,9.95E-11
56.4,8.60E-10,56.4,8.60E-10
56.5,2.32E-09,56.5,2.32E-09
56.6,4.17E-10,56.6,4.17E-10
56.7,3.82E-10,56.7,3.82E-10
56.8,1.05E-09,56.8,1.05E-09
56.9,2.87E-10,56.9,2.87E-10
57,6.91E-11,57,6.91E-11
57.1,8.74E-11,57.1,8.74E-11
57.2,4.28E-11,57.2,4.28E-11
57.3,1.82E-09,57.3,1.82E-09
57.4,2.97E-09,57.4,2.97E-09
57.5,1.59E-09,57.5,1.59E-09
57.6,1.32E-09,57.6,1.32E-09
57.7,1.53E-09,57.7,1.53E-09
57.8,4.06E-10,57.8,4.06E-10
57.9,7.82E-10,57.9,7.83E-10
58,3.08E-10,58,3.08E-10
58.1,2.54E-09,58.1,2.54E-09
58.2,3.65E-09,58.2,3.65E-09
58.3,3.58E-09,58.3,3.58E-09
58.4,1.98E-09,58.4,1.98E-09
58.5,7.75E-10,58.5,7.75E-10
58.6,2.56E-09,58.6,2.56E-09
58.7,2.60E-09,58.7,2.60E-09
58.8,7.23E-09,58.8,7.23E-09
58.9,3.17E-09,58.9,3.17E-09
59,2.68E-09,59,2.68E-09
59.1,1.64E-09,59.1,1.64E-09
59.2,4.42E-09,59.2,4.42E-09
59.3,4.66E-09,59.3,4.66E-09
59.4,3.47E-10,59.4,3.47E-10
59.5,7.69E-10,59.5,7.69E-10
59.6,2.84E-09,59.6,2.84E-09
59.7,6.75E-09,59.7,6.75E-09
59.8,3.24E-09,59.8,3.24E-09
59.9,1.00E-08,59.9,1.00E-08
60,4.76E-09,60,4.76E-09
60.1,2.93E-09,60.1,2.93E-09
60.2,5.22E-09,60.2,5.22E-09
60.3,6.13E-09,60.3,6.13E-09
60.4,1.12E-09,60.4,1.12E-09
60.5,1.17E-08,60.5,1.17E-08
60.6,8.35E-09,60.6,8.35E-09
60.7,7.82E-09,60.7,7.82E-09
60.8,5.13E-09,60.8,5.13E-09
60.9,8.41E-09,60.9,8.41E-09
61,2.27E-08,61,2.27E-08
61.1,2.27E-09,61.1,2.27E-09
61.2,2.09E-08,61.2,2.09E-08
61.3,3.09E-09,61.3,3.09E-09
61.4,4.20E-08,61.4,4.20E-08
61.5,3.78E-08,61.5,3.78E-08
61.6,2.67E-08,61.6,2.67E-08
61.7,3.38E-09,61.7,3.38E-09
61.8,1.27E-08,61.8,1.27E-08
61.9,6.15E-08,61.9,6.15E-08
62,2.53E-08,62,2.53E-08
62.1,1.49E-09,62.1,1.49E-09
62.2,3.33E-10,62.2,3.32E-10
62.3,5.30E-08,62.3,5.30E-08
62.4,1.52E-08,62.4,1.52E-08
62.5,2.46E-08,62.5,2.46E-08
62.6,5.29E-08,62.6,5.29E-08
62.7,1.78E-10,62.7,1.78E-10
62.8,2.99E-08,62.8,2.99E-08
62.9,3.15E-08,62.9,3.15E-08
63,8.11E-08,63,8.11E-08
63.1,8.72E-08,63.1,8.72E-08
63.2,1.36E-07,63.2,1.36E-07
63.3,5.40E-08,63.3,5.40E-08
