Frequency - Filtered (PSD),Amplitude - Filtered (PSD),Frequency - Filtered (PSD),Amplitude - Filtered (PSD)
44.8,4.84E-15,44.8,4.84E-15
44.9,1.30E-14,44.9,1.30E-14
45,1.32E-14,45,1.32E-14
45.1,3.84E-15,45.1,3.84E-15
45.2,2.33E-15,45.2,2.33E-15
45.3,4.21E-15,45.3,4.21E-15
45.4,1.38E-16,45.4,1.38E-16
45.5,1.11E-14,45.5,1.11E-14
45.6,5.70E-14,45.6,5.71E-14
45.7,1.03E-13,45.7,1.03E-13
45.8,2.11E-14,45.8,2.11E-14
45.9,2.31E-14,45.9,2.31E-14
46,1.44E-14,46,1.44E-14
46.1,1.69E-14,46.1,1.69E-14
46.2,4.43E-16,46.2,4.43E-16
46.3,2.19E-14,46.3,2.19E-14
46.4,5.68E-14,46.4,5.68E-14
46.5,4.86E-14,46.5,4.86E-14
46.6,1.49E-14,46.6,1.49E-14
46.7,5.26E-14,46.7,5.26E-14
46.8,1.99E-14,46.8,1.99E-14
46.9,1.28E-14,46.9,1.28E-14
47,7.14E-14,47,7.14E-14
47.1,5.05E-14,47.1,5.06E-14
47.2,2.68E-16,47.2,2.70E-16
47.3,1.19E-14,47.3,1.19E-14
47.4,3.57E-16,47.4,3.58E-16
47.5,2.43E-14,47.5,2.43E-14
47.6,1.67E-14,47.6,1.67E-14
47.7,2.34E-15,47.7,2.34E-15
47.8,1.44E-14,47.8,1.44E-14
47.9,5.53E-15,47.9,5.53E-15
48,3.08E-15,48,3.08E-15
48.1,9.37E-16,48.1,9.37E-16
48.2,2.04E-15,48.2,2.04E-15
48.3,7.38E-16,48.3,7.38E-16
48.4,1.07E-15,48.4,1.07E-15
48.5,4.71E-16,48.5,4.71E-16
48.6,1.23E-15,48.6,1.23E-15
48.7,3.13E-16,48.7,3.13E-16
48.8,2.70E-16,48.8,2.70E-16
48.9,6.91E-19,48.9,6.92E-19
49,8.28E-17,49,8.28E-17
49.1,2.13E-17,49.1,2.13E-17
49.2,1.03E-19,49.2,1.03E-19
49.3,2.83E-18,49.3,2.83E-18
49.4,4.96E-18,49.4,4.96E-18
49.5,1.63E-18,49.5,1.63E-18
49.6,8.73E-20,49.6,8.73E-20
49.7,1.98E-19,49.7,1.98E-19
49.8,1.74E-19,49.8,1.74E-19
49.9,1.26E-19,49.9,1.26E-19
50,1.51E-19,50,1.51E-19
50.1,1.85E-19,50.1,1.85E-19
50.2,1.67E-19,50.2,1.67E-19
50.3,1.78E-19,50.3,1.78E-19
50.4,1.87E-19,50.4,1.87E-19
50.5,1.97E-19,50.5,1.97E-19
50.6,2.05E-19,50.6,2.05E-19
50.7,2.37E-19,50.7,2.37E-19
50.8,2.38E-19,50.8,2.38E-19
50.9,2.61E-19,50.9,2.61E-19
51,6.44E-19,51,6.44E-19
51.1,1.88E-18,51.1,1.88E-18
51.2,5.12E-18,51.2,5.12E-18
51.3,3.05E-17,51.3,3.05E-17
51.4,6.73E-17,51.4,6.73E-17
51.5,7.41E-18,51.5,7.41E-18
51.6,2.64E-17,51.6,2.64E-17
51.7,5.35E-16,51.7,5.35E-16
51.8,1.69E-15,51.8,1.69E-15
51.9,4.92E-16,51.9,4.92E-16
52,5.47E-15,52,5.47E-15
52.1,1.23E-14,52.1,1.23E-14
52.2,7.52E-15,52.2,7.52E-15
52.3,1.30E-14,52.3,1.30E-14
52.4,5.39E-15,52.4,5.39E-15
52.5,1.94E-13,52.5,1.94E-13
52.6,2.22E-13,52.6,2.22E-13
52.7,1.23E-14,52.7,1.23E-14
52.8,2.00E-13,52.8,2.00E-13
52.9,3.61E-13,52.9,3.61E-13
53,2.78E-13,53,2.78E-13
53.1,1.05E-13,53.1,1.05E-13
53.2,7.06E-13,53.2,7.06E-13
53.3,7.68E-12,53.3,7.68E-12
53.4,7.04E-12,53.4,7.04E-12
53.5,7.41E-13,53.5,7.41E-13
53.6,1.73E-12,53.6,1.73E-12
53.7,2.01E-12,53.7,2.01E-12
53.8,1.45E-11,53.8,1.45E-11
53.9,1.45E-11,53.9,1.45E-11
54,4.09E-12,54,4.09E-12
54.1,8.01E-12,54.1,8.01E-12
54.2,9.00E-13,54.2,9.00E-13
54.3,7.81E-12,54.3,7.81E-12
54.4,3.66E-11,54.4,3.66E-11
54.5,6.92E-11,54.5,6.92E-11
54.6,1.54E-10,54.6,1.54E-10
54.7,4.67E-11,54.7,4.67E-11
54.8,4.24E-12,54.8,4.24E-12
54.9,2.32E-11,54.9,2.32E-11
55,5.19E-11,55,5.19E-11
55.1,3.73E-11,55.1,3.73E-11
55.2,7.62E-11,55.2,7.62E-11
55.3,3.86E-10,55.3,3.86E-10
55.4,2.15E-10,55.4,2.15E-10
55.5,9.79E-11,55.5,9.79E-11
55.6,4.77E-11,55.6,4.77E-11
55.7,1.69E-10,55.7,1.69E-10
55.8,1.19E-10,55.8,1.19E-10
55.9,3.70E-10,55.9,3.70E-10
56,1.20E-10,56,1.20E-10
56.1,1.14E-09,56.1,1.14E-09
56.2,9.11E-10,56.2,9.11E-10
56.3,5.27E-10,56.3,5.27E-10
56.4,5.44E-10,56.4,5.44E-10
56.5,1.71E-09,56.5,1.71E-09
56.6,1.60E-10,56.6,1.60E-10
56.7,1.68E-10,56.7,1.68E-10
56.8,2.02E-10,56.8,2.02E-10
56.9,1.71E-09,56.9,1.71E-09
57,2.33E-09,57,2.33E-09
